SOFUBI,"メディコム・トイ
MEDICOM TOY","ナイフアルマジロ(新色) & ミニソフビ
Knife Armajiro(New color)＋Mini Sofubi (from Kamen Rider V3)",11000,,,,images/Knife_Armajiro_New_color_Mini_Sofubi_from_Kamen_Rider_V3.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","サナギマン(新色) & ミニソフビ
Sanagiman(New color)＋Mini Sofubi (from Inazuman)",11000,,,,images/Sanagiman_New_color_Mini_Sofubi_from_Inazuman.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ファントム兵士
Phantom Soldier (from Inazuman)",8800,,,,images/Phantom_Soldier_from_Inazuman.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","原作版 仮面ライダー (扉絵カラー・マスク取れ仕様)
Kamen Rider (Original/removable mask ver.)",11000,,,,images/Kamen_Rider_Original_removable_mask_ver.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","さそり男(新色)+ミニソフビ
Scorpion Man (New Color ver. & Mini sofubi)",11000,,,,images/Scorpion_Man_New_Color_ver_Mini_sofubi.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","シラキュラス
Shirakyurasu",8580,,,,images/Shirakyurasu.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","イエロージャガー(新色)+ミニソフビ
Yellow Jaguar (New Color ver. & Mini sofubi)",11000,,,,images/Yellow_Jaguar_New_Color_ver_Mini_sofubi.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ムササビードル(新色)+ミニソフビ
Musasabeedle (New Color ver. & Mini sofubi)",11000,,,,images/Musasabeedle_New_Color_ver_Mini_sofubi.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ネズコンドル
Nezcondor",8580,,,,images/Nezcondor.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ブラックホース(新色)+ミニソフビ
Blackhorse (New Color ver. & Mini sofubi)",11000,,,,images/Blackhorse_New_Color_ver_Mini_sofubi.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ハリネズラス
Harinezras",9130,,,,images/Harinezras.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ザンジオー(新色クリア)+ミニソフビ
Zanjioh (New Color ver. & Mini sofubi)",11000,,,,images/Zanjioh_New_Color_ver_Mini_sofubi.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","カイメングリーン(マスク取れ)+ミニソフビ
Sponge Green (Removable mask& Mini sofubi)",11000,,,,images/Sponge_Green_Removable_mask_Mini_sofubi.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ロボコン (メタリックカラー)
Robocon (Metallic Color)",9680,,,,images/Robocon_Metallic_Color.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","ギリザメス
Gillizames",9130,,,,images/Gillizames.jpg,N,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.31 ガマボイラー(新色)+ミニソフビ
Gama Boiler (New Color ver. & Mini sofubi)",11000,3600,3240,3600,images/Gama_Boiler_New_Color_ver_Mini_sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","雷忍キャプター1
Thunder-Ninja Captor 1",9680,,,,images/Thunder_Ninja_Captor_1.jpg,N,immediate 260607,
