SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.37 イソギンチャック(新色)+ミニソフビ 24cm+12cm set
ISOGINCHACK (New color) + Mini Sofubi",13200,4000,3600,4000,images/ISOGINCHACK_New_color_Mini_Sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.37 ロボペケ 24cm
ROBOPEKE",11880,3400,3060,3400,images/ROBOPEKE.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.37 ガマギラー(鎌持ちVer.)+ミニソフビ 24cm+12cm set
GAMAGUILER (with chain weapon) + Mini Sofubi",13200,3800,3420,3800,images/GAMAGUILER_with_chain_weapon_Mini_Sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 シルバーハカイダー（新色）+ミニギンエビ
SILVER HAKAIDER (New color Ver.) + Mini Silver Shrimp",13200,3700,3330,3700,images/SILVER_HAKAIDER_New_color_Ver_Mini_Silver_Shrimp.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 フクロウ男(新色蓄光)+ミニソフビ
OWL MAN (New Color/Glow in the dark) + Mini Sofubi",13200,3700,3330,3700,images/OWL_MAN_New_Color_Glow_in_the_dark_Mini_Sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 ギャバン（蒸着Ver.）240mm
GAVAN (Vapor Deposition Ver.)",14300,3900,3510,3900,images/GAVAN_Vapor_Deposition_Ver.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 仮面ライダーアマゾン(ダメージカラーVer.)
KAMEN RIDER AMAZON (Damaged color Ver.)",11880,3400,3060,3400,images/KAMEN_RIDER_AMAZON_Damaged_color_Ver.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 ピラザウルス（新色蓄光）+ミニソフビ
PIRAZAURUS (New Color/Glow in the dark) + Mini Sofubi",13200,3700,3330,3700,images/PIRAZAURUS_New_Color_Glow_in_the_dark_Mini_Sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 ロボメロ
ROBOMERO",11880,3300,2970,3300,images/ROBOMERO.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 カメレオマン 240mm
KAMEREOMAN",11000,3100,2790,3100,images/KAMEREOMAN.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 ヒトデンジャー(新色)+ミニソフビ 12+24cm set
HITODENGER (New color) + Mini Sofubi",13200,3800,3420,3800,images/HITODENGER_New_color_Mini_Sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.38 山本大介(変身ポーズVer.)
DAISUKE YAMAMOTO (Henshin Pose Ver.)",11880,3100,2790,3100,images/DAISUKE_YAMAMOTO_Henshin_Pose_Ver.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.39 ズ・グムン・バ (長爪Ver.) 24cm
ZU-GUMUN-BA (Long claw Ver.)",12100,3300,2970,3300,images/ZU_GUMUN_BA_Long_claw_Ver.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.39 原作版仮面ライダー(一文字隼人Ver.)
KAMEN RIDER Original Ver. (Hayato Ichimonji)",13200,3900,3510,3900,images/KAMEN_RIDER_Original_Ver_Hayato_Ichimonji.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.39 ロボゲラ(泣き顔Ver.)
ROBOGERA (Crying Ver.)",13200,3700,3330,3700,images/ROBOGERA_Crying_Ver.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.39 ナメクジラ(新色蓄光)+ミニソフビ
NAMEWHALE (New Color/Glow in the dark) + Mini Sofubi",14300,4300,3870,4300,images/NAMEWHALE_New_Color_Glow_in_the_dark_Mini_Sofubi.jpg,Y,immediate 260607,
SOFUBI,"メディコム・トイ
MEDICOM TOY","Vol.39 ハリサスマン
HARISASUMAN",12100,3600,3240,3600,images/HARISASUMAN.jpg,Y,immediate 260607,
